,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
103,React Hot Toast,timolins/react-hot-toast,react-hot-toast,,notifications,https://github.com/timolins/react-hot-toast,https://github.com/timolins/react-hot-toast,MIT,2020-12-07 22:05:40.000,2022-01-04 14:35:50.000,2022-01-04 14:35:08.000,133,38.0,60.0,4374,,2022-01-04 14:37:11.000,2.2.0,13.0,Smoking hot React Notifications.,7781.0,7781.0,19,27,https://www.npmjs.com/package/react-hot-toast,2022-01-04 14:35:47.019,0.0,450968.0,450968.0,True,3,https://react-hot-toast.com/,,,,,,,,
104,react-sortable-tree,frontend-collective/react-sortable-tree,react-sortable-tree,,other-components,https://github.com/frontend-collective/react-sortable-tree,https://github.com/frontend-collective/react-sortable-tree,MIT,2016-07-22 08:36:25.000,2021-08-03 20:06:48.000,2021-06-11 13:41:37.000,809,321.0,297.0,4359,553.0,2020-08-10 08:00:07.000,2.8.0,65.0,Drag-and-drop sortable component for nested data and hierarchies.,3474.0,3126.0,38,27,https://www.npmjs.com/package/react-sortable-tree,2020-08-10 07:56:50.631,348.0,295978.0,295978.0,True,3,https://frontend-collective.github.io/react-sortable-tree/?path=/story/basics--minimal-implementation,,,,,,,,
105,react-digraph,uber/react-digraph,react-digraph,,editors,https://github.com/uber/react-digraph,https://github.com/uber/react-digraph,MIT,2016-11-11 07:43:00.000,2022-01-02 16:18:54.000,2021-09-25 04:17:54.000,250,77.0,100.0,2231,460.0,2021-09-25 04:40:42.000,8.0.0-beta.8,96.0,A library for creating directed graph editors.,283.0,251.0,45,27,https://www.npmjs.com/package/react-digraph,2021-09-25 04:27:21.587,32.0,15462.0,15462.0,True,3,,,,,,,,,
106,material-ui-chip-input,TeamWertarbyte/material-ui-chip-input,material-ui-chip-input,['material-ui'],other-components,https://github.com/TeamWertarbyte/material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,MIT,2016-09-07 16:47:10.000,2021-10-21 14:50:06.000,2020-09-08 13:18:49.000,194,38.0,237.0,726,305.0,2019-12-01 15:35:30.000,1.1.0,73.0,A chip input field using Material-UI.,5651.0,4825.0,51,27,https://www.npmjs.com/package/material-ui-chip-input,2019-12-01 15:47:13.811,826.0,200827.0,200827.0,False,3,https://mui.wertarbyte.com/#material-ui-chip-input,,,,,,,,
107,why-did-you-render,welldone-software/why-did-you-render,why-did-you-render,,dev-tools,https://github.com/welldone-software/why-did-you-render,https://github.com/welldone-software/why-did-you-render,MIT,2018-11-10 19:31:09.000,2022-01-06 15:35:54.000,2022-01-06 15:35:54.000,128,16.0,148.0,7792,411.0,2021-11-14 16:43:54.000,6.2.3,81.0,why-did-you-render by Welldone Software monkey patches React to notify you about potentially avoidable re-renders...,4724.0,4724.0,29,26,https://www.npmjs.com/package/why-did-you-render,2020-05-17 14:12:57.191,,205.0,205.0,True,3,,,,,,,,,
108,React-Datasheet,nadbm/react-datasheet,react-datasheet,,data-tables,https://github.com/nadbm/react-datasheet,https://github.com/nadbm/react-datasheet,MIT,2016-09-25 19:18:17.000,2021-10-17 09:53:27.000,2021-08-05 02:48:08.000,456,116.0,97.0,4880,277.0,2021-02-14 04:56:00.552,1.4.9,46.0,Excel-like data grid (table) component for React.,673.0,613.0,44,26,https://www.npmjs.com/package/react-datasheet,2021-02-14 04:56:00.552,60.0,98976.0,98976.0,True,3,,,,,,,,,
109,searchkit,searchkit/searchkit,searchkit,,other-components,https://github.com/searchkit/searchkit,https://github.com/searchkit/searchkit,Apache-2.0,2015-11-19 18:27:43.000,2022-01-08 21:52:05.000,2021-11-14 11:53:04.000,408,39.0,531.0,4349,,2021-11-03 19:04:48.000,3.0.0-canary.46,93.0,GraphQL API & React UI components for Elasticsearch. The easiest way to build a great search experience.,894.0,608.0,53,26,https://www.npmjs.com/package/searchkit,2021-01-13 21:30:25.068,286.0,10892.0,10892.0,True,3,,,,,,,,,
110,dnd-kit,clauderic/dnd-kit,@dnd-kit/core,,other-components,https://github.com/clauderic/dnd-kit,https://github.com/clauderic/dnd-kit,MIT,2020-11-26 00:46:52.000,2022-01-08 18:39:21.000,2022-01-08 18:05:32.000,147,94.0,229.0,3565,323.0,2021-12-14 01:05:22.000,@dnd-kit/utilities@3.0.2,64.0,"A modern, lightweight, performant, accessible and extensible drag & drop toolkit for React.",314.0,314.0,29,26,https://www.npmjs.com/package/@dnd-kit/core,2022-01-08 17:32:15.142,0.0,354517.0,354517.0,True,3,,,,,,,,,
111,react-refetch,heroku/react-refetch,react-refetch,,data-fetching,https://github.com/heroku/react-refetch,https://github.com/heroku/react-refetch,MIT,2015-11-11 21:02:02.000,2021-10-12 14:35:48.000,2021-10-12 14:35:48.000,151,37.0,102.0,3418,639.0,2019-10-28 22:11:40.841,3.0.1,82.0,"A simple, declarative, and composable way to fetch data for React components.",1072.0,758.0,71,26,https://www.npmjs.com/package/react-refetch,2020-01-20 05:17:56.980,314.0,22507.0,22507.0,True,3,,,,,,,,,
112,tabler-react,tabler/tabler-react,tabler-react,,ui-frameworks,https://github.com/tabler/tabler-react,https://github.com/tabler/tabler-react,MIT,2018-04-12 21:32:09.000,2021-09-21 03:55:23.000,2021-03-07 23:12:06.000,450,71.0,147.0,1837,1363.0,2019-06-04 21:54:09.577,1.30.1,66.0,React components and demo for the Tabler UI theme.,666.0,624.0,34,26,https://www.npmjs.com/package/tabler-react,2019-06-30 13:10:01.077,42.0,9239.0,9239.0,True,3,,,,,,,,,
113,restful-react,contiamo/restful-react,restful-react,,data-fetching,https://github.com/contiamo/restful-react,https://github.com/contiamo/restful-react,MIT,2018-06-29 12:52:25.000,2022-01-07 11:53:21.000,2021-12-27 22:34:17.000,107,37.0,126.0,1824,618.0,2021-12-27 22:28:09.722,15.9.4,194.0,"A consistent, declarative way of interacting with RESTful backends, featuring code-generation from Swagger and OpenAPI..",315.0,307.0,49,26,https://www.npmjs.com/package/restful-react,2021-12-27 22:28:09.722,8.0,43377.0,43377.0,True,3,,,,,,,,,
114,react-mde,andrerpena/react-mde,react-mde,,editors,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-07-04 22:19:50.000,2021-07-04 22:19:50.000,147,58.0,144.0,1304,765.0,2021-05-04 08:58:15.604,11.5.0,111.0,React Markdown Editor.,1775.0,1637.0,50,26,https://www.npmjs.com/package/react-mde,2021-05-04 08:58:15.604,138.0,119731.0,119731.0,True,3,http://andrerpena.me/react-mde/,,,,,,,,
115,Storybook Addon Material-UI,react-theming/storybook-addon-material-ui,storybook-addon-material-ui,['material-ui'],dev-tools,https://github.com/react-theming/storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,MIT,2016-09-13 08:30:16.000,2021-12-26 12:13:44.000,2021-12-26 12:13:44.000,114,15.0,63.0,546,176.0,2020-01-04 17:03:56.000,0.9.0-alpha.21,56.0,Addon for storybook wich wrap material-ui components into MuiThemeProvider. This helps and simplifies development of..,1125.0,957.0,41,26,https://www.npmjs.com/package/storybook-addon-material-ui,2021-02-20 19:36:07.318,168.0,151212.0,151212.0,True,3,,,,,,,,,
116,rsuite-table,rsuite/rsuite-table,rsuite-table,,data-tables,https://github.com/rsuite/rsuite-table,https://github.com/rsuite/rsuite-table,MIT,2016-06-10 16:19:14.000,2022-01-06 09:34:13.876,2022-01-06 09:29:23.000,97,23.0,92.0,487,534.0,2022-01-06 09:34:13.876,5.3.1,180.0,A React table component.,1960.0,1890.0,16,26,https://www.npmjs.com/package/rsuite-table,2022-01-06 09:34:13.876,70.0,84028.0,84028.0,True,3,,,,,,,,,
117,Unstated Next,jamiebuilds/unstated-next,unstated-next,,state-management,https://github.com/jamiebuilds/unstated-next,https://github.com/jamiebuilds/unstated-next,MIT,2019-05-02 00:44:35.000,2022-01-02 13:47:15.000,2020-05-04 17:55:59.000,129,50.0,27.0,3796,23.0,2019-05-13 23:34:47.580,1.1.0,3.0,200 bytes to never think about React state management libraries ever again.,2387.0,2327.0,11,25,https://www.npmjs.com/package/unstated-next,2019-05-13 23:34:47.580,60.0,174082.0,174082.0,False,3,,,,,,,,,
118,eui,elastic/eui,@elastic/eui,,ui-frameworks,https://github.com/elastic/eui,https://github.com/elastic/eui,ICU,2017-10-18 14:49:20.000,2022-01-07 05:25:29.000,2022-01-06 00:08:31.000,587,385.0,2057.0,3304,,2022-01-05 18:39:37.000,44.0.0,387.0,Elastic UI Framework.,148.0,80.0,207,25,https://www.npmjs.com/package/@elastic/eui,2022-01-05 18:31:34.641,68.0,209766.0,209841.0,False,3,,3465.0,,,,,,,
119,GGEditor,alibaba/GGEditor,gg-editor,,data-viz,https://github.com/alibaba/GGEditor,https://github.com/alibaba/GGEditor,MIT,2018-08-24 05:50:30.000,2020-09-10 10:08:53.000,2020-07-10 10:33:23.000,536,277.0,203.0,3224,405.0,2020-07-10 10:34:08.312,3.1.3,48.0,A visual graph editor based on G6 and React.,2241.0,2137.0,6,25,https://www.npmjs.com/package/gg-editor,2020-07-10 10:34:08.312,104.0,16460.0,16460.0,False,3,,,,,,,,,
120,React Email Editor,unlayer/react-email-editor,react-email-editor,,editors,https://github.com/unlayer/react-email-editor,https://github.com/unlayer/react-email-editor,MIT,2017-10-01 22:44:29.000,2021-12-03 20:44:48.000,2021-11-22 21:59:01.000,497,122.0,90.0,3151,99.0,2021-11-22 21:59:30.657,1.5.0,23.0,Drag-n-Drop Email Editor Component for React.js.,452.0,438.0,7,25,https://www.npmjs.com/package/react-email-editor,2021-11-22 21:59:30.657,14.0,44951.0,44951.0,True,3,https://react-email-editor-demo.netlify.app/,,,,,,,,
121,components,primer/components,@primer/components,,ui-frameworks,https://github.com/primer/react,https://github.com/primer/react,MIT,2018-02-17 00:09:05.000,2022-01-07 14:27:02.000,2022-01-07 07:32:54.000,225,40.0,402.0,1517,,2021-12-22 12:33:14.000,34.1.0,3732.0,An implementation of GitHub's Primer Design System using React.,62.0,14.0,88,25,https://www.npmjs.com/package/@primer/components,2021-12-08 18:39:49.931,48.0,184801.0,184801.0,True,3,,,,primer/react,,,,,
122,react-simple-code-editor,satya164/react-simple-code-editor,react-simple-code-editor,,editors,https://github.com/satya164/react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,MIT,2018-06-21 14:15:50.000,2021-10-05 07:35:58.000,2021-02-03 10:37:47.000,123,35.0,27.0,982,101.0,2020-01-17 14:38:58.265,0.11.0,35.0,Simple no-frills code editor with syntax highlighting.,9045.0,7445.0,10,25,https://www.npmjs.com/package/react-simple-code-editor,2020-01-17 14:38:58.265,1600.0,760865.0,760865.0,True,3,,,,,,,,,
123,react-markdown-editor-lite,HarryChen0506/react-markdown-editor-lite,react-markdown-editor-lite,,editors,https://github.com/HarryChen0506/react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,MIT,2019-01-21 03:56:31.000,2021-12-02 05:57:59.000,2021-12-02 05:28:18.000,125,24.0,123.0,701,476.0,2021-12-02 05:58:29.000,1.3.2,47.0,a light-weight Markdown editor based on React. Reactmarkdown.,1123.0,1105.0,20,25,https://www.npmjs.com/package/react-markdown-editor-lite,2021-12-02 05:57:20.007,18.0,27301.0,27301.0,True,3,,,,,,,,,
124,elastic-charts,elastic/elastic-charts,@elastic/charts,,data-viz,https://github.com/elastic/elastic-charts,https://github.com/elastic/elastic-charts,ICU,2019-01-14 11:49:41.000,2022-01-08 01:42:48.000,2022-01-05 21:16:48.000,81,233.0,459.0,243,1077.0,2022-01-05 21:16:57.427,42.0.0,289.0,Elastic Charts library.,196.0,190.0,30,25,https://www.npmjs.com/package/@elastic/charts,2022-01-05 21:16:57.427,6.0,132834.0,132834.0,False,3,,,,,,,,,
125,tabler,tabler/tabler,tabler,['bootstrap'],ui-frameworks,https://github.com/tabler/tabler,https://github.com/tabler/tabler,MIT,2018-02-01 09:08:59.000,2022-01-09 00:58:46.000,2022-01-09 00:33:27.000,2788,52.0,439.0,24741,,2021-12-07 19:46:26.000,1.0.0-beta5,28.0,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap.,92.0,88.0,69,24,https://www.npmjs.com/package/tabler,2017-09-11 23:14:32.082,4.0,321.0,321.0,True,3,,,,,,,,,
126,Reactotron,infinitered/reactotron,,,dev-tools,https://github.com/infinitered/reactotron,https://github.com/infinitered/reactotron,MIT,2016-04-15 21:58:32.000,2021-11-16 17:18:06.000,2021-11-16 17:18:05.000,827,122.0,376.0,13360,1257.0,2019-08-28 01:19:24.000,2.17.1,100.0,"A desktop app for inspecting your React JS and React Native projects. macOS, Linux, and Windows.",,,103,24,,,,,27941.0,True,3,,1927968.0,,,,,,,
127,Drawflow,jerosoler/Drawflow,drawflow,,data-viz,https://github.com/jerosoler/Drawflow,https://github.com/jerosoler/Drawflow,MIT,2020-04-21 17:59:14.000,2022-01-04 07:47:19.000,2022-01-04 07:42:38.000,286,42.0,279.0,1566,212.0,2022-01-04 07:47:20.000,0.0.55,53.0,Simple flow library.,61.0,61.0,11,24,https://www.npmjs.com/package/drawflow,2022-01-04 07:46:08.025,0.0,5558.0,5558.0,True,3,,,,,,,,,
128,Viser,viserjs/viser,viser-react,,data-viz,https://github.com/viserjs/viser,https://github.com/viserjs/viser,MIT,2017-10-27 16:47:46.000,2021-10-06 20:42:40.000,2020-07-30 03:40:48.000,122,131.0,324.0,1538,502.0,2019-12-24 13:03:44.941,2.4.8,65.0,viser is a toolkit fit for data vis engineer. https://viserjs.gitee.io/.,2725.0,2679.0,22,24,https://www.npmjs.com/package/viser-react,2019-12-24 13:03:44.941,46.0,5810.0,5810.0,False,3,https://viserjs.github.io/demoHome.html,,,,,,,,
129,React Flow Chart,MrBlenny/react-flow-chart,@mrblenny/react-flow-chart,,other-components,https://github.com/MrBlenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,MIT,2018-11-07 01:34:23.000,2021-10-05 19:55:26.000,2020-06-28 02:55:27.000,272,92.0,105.0,1193,268.0,2020-06-28 02:56:37.000,0.0.14,14.0,"A flexible, stateless, declarative flow chart library for react.",187.0,171.0,29,24,https://www.npmjs.com/package/@mrblenny/react-flow-chart,2020-06-28 02:55:34.091,16.0,13901.0,13901.0,False,3,https://mrblenny.github.io/react-flow-chart/index.html?path=/story/state--internal-react-state,,,,,,,,
130,React FilePond,pqina/react-filepond,react-filepond,,file-handling,https://github.com/pqina/react-filepond,https://github.com/pqina/react-filepond,MIT,2018-03-08 14:52:44.000,2021-10-11 14:01:32.000,2021-10-11 14:01:32.000,67,14.0,165.0,1192,100.0,2021-02-11 12:26:38.817,7.1.1,26.0,A handy FilePond adapter component for React.,2634.0,2440.0,6,24,https://www.npmjs.com/package/react-filepond,2021-02-11 12:26:38.817,194.0,79166.0,79166.0,True,3,https://codesandbox.io/s/react-filepond-live-demo-iw9ri,,,,,,,,
131,Supabase UI,supabase/ui,@supabase/ui,,ui-frameworks,https://github.com/supabase/ui,https://github.com/supabase/ui,MIT,2020-12-11 10:41:08.000,2022-01-08 00:10:00.000,2021-12-20 20:06:44.000,87,36.0,107.0,927,705.0,2021-12-09 21:32:29.000,0.36.2,120.0,Supabase UI Library.,608.0,608.0,38,24,https://www.npmjs.com/package/@supabase/ui,2020-12-23 10:07:30.739,,5657.0,5657.0,True,3,,,,,,,,,
132,React Spreadsheet,iddan/react-spreadsheet,react-spreadsheet,,data-tables,https://github.com/iddan/react-spreadsheet,https://github.com/iddan/react-spreadsheet,MIT,2018-02-18 17:12:32.000,2022-01-01 17:26:47.000,2022-01-01 17:24:16.000,59,22.0,72.0,624,756.0,2021-12-17 21:46:41.101,0.6.1,53.0,"Simple, customizable yet performant spreadsheet for React.",203.0,197.0,19,24,https://www.npmjs.com/package/react-spreadsheet,2021-12-17 21:46:41.101,6.0,20995.0,20995.0,True,3,https://iddan.github.io/react-spreadsheet,,,,,,,,
133,Reaviz,reaviz/reaviz,reaviz,,data-viz,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,Apache-2.0,2020-04-17 21:17:18.000,2022-01-04 14:05:15.000,2022-01-04 14:02:44.000,66,21.0,8.0,518,379.0,2022-01-04 14:02:58.524,12.1.0,244.0,Data visualization library for React.,207.0,201.0,8,24,https://www.npmjs.com/package/reaviz,2022-01-04 14:02:58.524,6.0,8562.0,8562.0,True,3,,,,,,,,,
134,react-file-viewer,plangrid/react-file-viewer,react-file-viewer,,file-handling,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,MIT,2017-05-16 04:05:21.000,2021-12-30 14:37:09.000,2019-11-13 20:16:39.000,217,124.0,12.0,348,118.0,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,1055.0,1021.0,12,24,https://www.npmjs.com/package/react-file-viewer,2019-11-13 20:16:45.447,34.0,51646.0,51646.0,False,3,,,,,,,,,
135,React Lazylog,mozilla-frontend-infra/react-lazylog,react-lazylog,,other-components,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,MPL-2.0,2017-04-27 16:46:34.000,2021-11-17 10:16:16.000,2020-07-23 15:46:22.000,85,58.0,23.0,237,159.0,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,394.0,352.0,15,24,https://www.npmjs.com/package/react-lazylog,2020-07-23 15:47:23.944,42.0,60796.0,60796.0,False,3,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,,
136,Tauri,tauri-apps/tauri,tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,MIT,2019-07-13 09:09:37.000,2022-01-09 00:26:34.000,2022-01-07 19:55:30.000,643,137.0,777.0,26831,,2021-08-23 14:51:22.000,cli.rs-v1.0.0-beta.7,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",772.0,768.0,134,23,https://www.npmjs.com/package/tauri,2021-01-24 12:41:34.564,4.0,717.0,973.0,True,3,,2305.0,,,,,,,
137,headlessui,tailwindlabs/headlessui,headlessui,,ui-frameworks,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09.000,2021-12-31 01:15:10.000,2021-11-08 13:21:01.000,441,83.0,297.0,12527,,2021-11-08 10:21:38.000,@headlessui/react@v1.4.2,29.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",118.0,118.0,27,23,https://www.npmjs.com/package/headlessui,2020-09-13 00:34:17.623,,4666.0,4666.0,True,3,,,,,,,,,
138,React Flow,wbkd/react-flow,react-flow-renderer,,other-components,https://github.com/wbkd/react-flow,https://github.com/wbkd/react-flow,MIT,2019-07-15 14:47:30.000,2022-01-05 15:45:12.000,2022-01-03 16:17:51.000,502,84.0,702.0,8543,,2022-01-03 16:19:04.000,9.7.2,192.0,"Highly customizable library for building interactive node-based UIs, editors, flow charts and diagrams.",0.0,,45,23,https://www.npmjs.com/package/react-flow-renderer,2022-01-04 10:16:23.305,0.0,303625.0,303625.0,True,3,https://reactflow.dev/examples/,,,,,,,,
139,styletron,styletron/styletron,styletron,,styling,https://github.com/styletron/styletron,https://github.com/styletron/styletron,MIT,2016-04-01 00:00:06.000,2021-12-09 01:12:55.000,2021-10-21 21:00:23.000,125,41.0,148.0,3219,532.0,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,194.0,128.0,38,23,https://www.npmjs.com/package/styletron,2018-01-17 22:16:05.111,66.0,4439.0,4439.0,True,3,,,,,,,,,
140,Semiotic,nteract/semiotic,semiotic,,data-viz,https://github.com/nteract/semiotic,https://github.com/nteract/semiotic,Apache-2.0,2017-03-16 17:46:24.000,2022-01-07 23:40:19.000,2022-01-07 23:39:54.000,148,35.0,417.0,2228,,2020-12-02 04:27:28.174,1.20.6,205.0,A data visualization framework combining React & D3.,391.0,325.0,30,23,https://www.npmjs.com/package/semiotic,2022-01-04 17:06:06.876,66.0,19239.0,19239.0,True,3,https://semiotic.nteract.io/examples,,,,,,,,
141,RevoGrid,revolist/revogrid,@revolist/revogrid,,data-tables,https://github.com/revolist/revogrid,https://github.com/revolist/revogrid,MIT,2020-05-04 21:23:09.000,2021-12-23 20:40:49.000,2021-10-05 17:07:31.000,101,72.0,110.0,1888,613.0,2021-10-05 17:09:37.000,3.0.98,213.0,Powerful virtual data grid smartsheet with advanced customization. Best features from excel plus incredible performance.,75.0,75.0,10,23,https://www.npmjs.com/package/@revolist/revogrid,2021-12-23 20:38:56.949,0.0,7059.0,7059.0,True,3,,,,,,,,,
142,CodeFlask,kazzkiq/CodeFlask,codeflask,,editors,https://github.com/kazzkiq/CodeFlask,https://github.com/kazzkiq/CodeFlask,MIT,2015-08-15 19:58:05.000,2020-11-08 20:58:12.000,2020-06-05 16:46:21.000,99,24.0,61.0,891,190.0,2019-05-13 00:11:15.298,1.4.1,17.0,A micro code-editor for awesome web pages.,451.0,357.0,28,23,https://www.npmjs.com/package/codeflask,2019-05-13 00:11:15.298,94.0,25423.0,25423.0,False,3,,,,,,,,,
143,React-Data-Export,securedeveloper/react-data-export,react-data-export,,file-handling,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,MIT,2017-10-13 20:35:38.000,2021-11-20 12:13:55.000,2020-01-23 21:39:15.000,101,58.0,48.0,161,137.0,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,1085.0,1045.0,13,23,https://www.npmjs.com/package/react-data-export,2020-01-20 11:33:32.229,40.0,34523.0,34523.0,False,3,,,,,,,,,
144,Material-UI Treasury,siriwatknp/mui-treasury,@mui-treasury/components,['material-ui'],other-components,https://github.com/siriwatknp/mui-treasury,https://github.com/siriwatknp/mui-treasury,MIT,2019-03-11 16:21:23.000,2021-12-09 01:19:14.000,2021-09-14 03:21:10.000,134,63.0,232.0,1836,750.0,2021-02-03 01:12:27.460,1.10.1,53.0,A collection of ready-to-use components based on Material-UI.,58.0,58.0,19,22,https://www.npmjs.com/package/@mui-treasury/components,2021-06-18 16:46:52.506,0.0,7743.0,7743.0,True,3,https://mui-treasury.com/components/,,,,,,,,
145,atomize,proksh/atomize,atomize,,ui-frameworks,https://github.com/proksh/atomize,https://github.com/proksh/atomize,MIT,2019-07-03 12:28:04.000,2021-10-06 02:04:32.000,2021-06-11 09:35:11.000,196,20.0,20.0,1388,53.0,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,447.0,435.0,11,22,https://www.npmjs.com/package/atomize,2021-06-14 08:09:10.456,12.0,3079.0,3079.0,True,3,,,,,,,,,
146,react-pivottable,plotly/react-pivottable,react-pivottable,,data-tables,https://github.com/plotly/react-pivottable,https://github.com/plotly/react-pivottable,MIT,2017-08-14 18:36:06.000,2021-08-23 09:52:27.000,2020-11-19 15:02:35.000,200,74.0,43.0,814,110.0,2020-11-19 15:06:48.000,0.11.0,24.0,React-based drag'n'drop pivot table with Plotly.js charts.,371.0,335.0,10,22,https://www.npmjs.com/package/react-pivottable,2020-11-19 15:04:38.247,36.0,20726.0,20726.0,False,3,https://react-pivottable.js.org/,,,,,,,,
147,react-lz-editor,leejaen/react-lz-editor,react-lz-editor,,editors,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,MIT,2016-12-27 06:32:40.000,2021-08-10 23:34:02.000,2019-10-18 03:45:52.000,161,104.0,80.0,922,183.0,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",456.0,380.0,14,21,https://www.npmjs.com/package/react-lz-editor,2018-03-31 07:30:24.605,76.0,998.0,998.0,False,3,,,,,,,,,
148,react-design-editor,salgum1114/react-design-editor,react-design-editor,,editors,https://github.com/salgum1114/react-design-editor,https://github.com/salgum1114/react-design-editor,MIT,2018-06-26 01:03:54.000,2021-12-29 10:07:04.000,2021-12-29 08:33:37.000,251,49.0,114.0,898,445.0,2021-12-29 08:33:26.687,0.0.47,47.0,"React Design Editor has started to developed direct manipulation of editable design tools like Powerpoint, We've..",9.0,7.0,3,21,https://www.npmjs.com/package/react-design-editor,2021-12-29 08:33:26.687,2.0,4803.0,4803.0,True,3,,,,,,,,,
149,Monaco Yaml,pengx17/monaco-yaml,monaco-yaml,,editors,https://github.com/remcohaszing/monaco-yaml,https://github.com/remcohaszing/monaco-yaml,MIT,2018-02-26 06:08:04.000,2021-11-27 14:22:46.000,2021-11-27 14:22:46.000,38,7.0,55.0,101,,2021-09-15 20:01:30.000,3.2.1,17.0,YAML plugin for the Monaco Editor.,118.0,118.0,20,21,https://www.npmjs.com/package/monaco-yaml,2021-11-09 21:01:55.395,0.0,168662.0,168662.0,True,3,,,,remcohaszing/monaco-yaml,,,,,
150,Remotion,remotion-dev/remotion,,,others,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion,,2020-06-23 19:49:10.000,2022-01-08 10:09:27.000,2022-01-07 14:06:30.000,371,49.0,287.0,8933,,2022-01-06 17:37:37.000,2.6.1,55.0,Create videos programmatically in React.,247.0,247.0,80,20,,,,,,False,3,,,,,,,,,
151,mozaik,plouc/mozaik,,,others,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,MIT,2014-12-26 03:18:38.000,2021-09-21 03:42:07.000,2019-05-28 02:07:43.000,367,86.0,91.0,3551,520.0,2016-04-14 11:53:39.000,1.4.4,16.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,53.0,53.0,31,20,,,,,,False,3,,,,,,,,,
152,codejar,antonmedv/codejar,codejar,,editors,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,MIT,2020-03-31 13:01:35.000,2021-09-13 19:31:52.000,2021-08-14 10:52:28.000,74,13.0,35.0,1045,82.0,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,178.0,178.0,17,20,https://www.npmjs.com/package/codejar,2021-06-26 11:24:10.978,0.0,13167.0,13167.0,True,3,,,,,,,,,
153,ReactPivot,davidguttman/react-pivot,react-pivot,,data-tables,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,MIT,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,141,36.0,23.0,996,171.0,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",186.0,138.0,20,20,https://www.npmjs.com/package/react-pivot,2020-06-17 22:38:08.272,48.0,1382.0,1382.0,False,3,http://davidguttman.github.io/react-pivot/,,,,,,,,
154,iconify,iconify/iconify,iconify,,others,https://github.com/iconify/iconify,https://github.com/iconify/iconify,MIT,2017-02-22 15:23:59.000,2022-01-03 16:58:33.000,2022-01-03 16:58:27.000,34,9.0,77.0,970,296.0,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",40.0,38.0,4,20,https://www.npmjs.com/package/iconify,2020-05-17 01:07:13.697,2.0,1099.0,1099.0,True,3,,,,,,,,,
